id,risk_score,risk
9327,12.125,5
6519,5,5
2835,8.75,5
9181,7.25,5
2330,5,5
9499,5,5
4159,5,5
9428,13.75,5
4458,5,5
6191,7.5,5
7017,11.25,5
2711,5,5
453,5,5
6292,5,5
9928,5,5
3595,5,5
1232,21.875,5
3274,10,5
2365,22.5,5
7614,5,5
8287,15.625,5
1816,5,5
7579,5,5
2612,5,5
4971,5,5
2734,5,5
2803,7.5,5
4201,7.5,5
502,6,6
8034,10,5
9573,13.625,5
761,3.5,1
2002,5,5
2140,5,5
7479,9.875,5
2250,8.75,5
9070,7.5,5
2371,10,5
4576,5,5
1509,23.25,5
6406,5,5
1959,5,5
6131,10.625,5
5367,5,5
632,10.5,0
3321,7.5,5
8589,13.75,5
9943,11.75,5
921,13.125,5
9736,10.625,5
168,0,0
8817,16.125,5
302,10.375,6
6736,8.75,5
9797,5,5
5057,5,5
6252,7.5,5
6850,7.5,5
6768,7.5,5
4665,5,5
3266,5,5
9858,8.25,5
9835,10.375,5
6143,7.5,5
5234,10.625,5
5320,5,5
3121,5,5
1953,14.375,5
4988,15.375,5
1528,21.25,5
6106,5,5
8145,8.75,5
124,11.5,4
7,14,7
6380,5,5
3249,12.375,5
9344,5,5
1903,5,5
8258,5,5
8409,5,5
5297,5,5
2930,9.75,5
4583,9.375,5
2888,5,5
51,10.5,3
6732,11.25,5
447,9.5,7
3652,24.75,5
2034,7.5,5
5408,27.5,5
8583,11.25,5
7616,5,5
9544,7.5,5
2550,5,5
9622,9.375,5
2895,5,5
7249,5,5
4276,13.375,5
6227,5,5
8153,5,5
9196,5,5
591,9.5,7
5082,10,5
7054,7.75,5
6820,11.875,5
3312,12.75,5
4236,7.5,5
4249,5,5
406,11,6
1215,14.375,5
4823,27.375,5
1569,20.25,5
30,8.5,6
3597,6.5,5
3466,9.375,5
4094,5,5
4478,12.375,5
2943,5,5
4015,5,5
6208,5,5
4130,5,5
8213,7.25,5
3346,11.75,5
3615,5.5,5
6109,5,5
9248,14.75,5
8899,10,5
3288,5,5
4830,7.5,5
2447,5,5
6023,5,5
6976,25.375,5
1314,10.625,5
2026,5,5
1556,15.625,5
9517,14.375,5
6038,10,5
1298,7.5,5
5415,14.375,5
6319,9.375,5
3988,12.5,5
4216,5,5
432,0,0
584,6.875,0
6125,5,5
9272,23.25,5
1012,13.375,5
3478,15.875,5
79776,0,0
4269,5,5
2759,11.125,5
1365,5,5
4024,13.125,5
113,7.25,1
3386,9.75,5
8332,7.5,5
5471,16.25,5
4661,5,5
484,4,4
3307,5,5
202,13,2
3837,8.75,5
9762,13.5,5
3161,5,5
9828,5,5
3255,5,5
5517,10,5
4526,10.625,5
9624,9.375,5
3707,10,5
5866,5,5
5398,5,5
6041,9.375,5
1608,8.75,5
1753,5,5
6288,12.5,5
3128,13.125,5
2442,5,5
5660,18.125,5
96,5.625,0
9006,8.75,5
9708,13.125,5
825,3.5,1
4731,5,5
6437,7.5,5
7181,9.375,5
8716,7.5,5
9359,5,5
8339,14.75,5
9663,5,5
3867,18.875,5
8461,10.625,5
8591,5,5
8248,14.375,5
1006,13.125,5
248,5,0
327,12.625,7
1462,11.625,5
6238,9.875,5
4291,7.5,5
1648,5,5
1543,10,5
4650,13.125,5
8307,10,5
4245,17.25,5
6304,22.125,5
8411,9.375,5
7756,7.5,5
1284,8.75,5
9502,7.5,5
6271,5,5
2921,17.625,5
8242,11.25,5
3687,11.25,5
181,20.625,5
3076,5,5
4876,22.75,5
1327,5,5
4692,15.5,5
6615,11.5,5
9328,7.5,5
4632,12.5,5
9728,5,5
607,14.5,7
6266,14.375,5
7477,7.5,5
5650,11.25,5
2397,10,5
7680,5,5
6784,5,5
7421,22.625,5
5528,12.125,5
2387,18.125,5
3484,11.25,5
3683,7.5,5
6764,5,5
3474,7.5,5
2966,16.25,5
934,12.5,5
9338,5,5
1658,5,5
9097,11.875,5
2928,13.75,5
63,18.25,7
9518,5,5
5354,5,5
9177,5,5
306,6.125,2
7135,5,5
7266,9.375,5
8731,5,5
6183,13.125,5
6494,7.5,5
9100,8.75,5
9224,14.375,5
3804,5,5
9348,5,5
1214,17.25,5
7116,10,5
7304,14,5
5804,5,5
6882,5,5
7303,25.75,5
5800,5,5
1258,6.25,5
6963,7.5,5
7840,8.375,5
6479,5,5
6867,5,5
6941,5,5
8963,5,5
2313,5,5
9476,9.375,5
3111,20.5,5
1242,7.5,5
732,4,4
1360,7.5,5
7092,11.25,5
4648,5,5
9774,5,5
9376,10,5
6503,11.875,5
8524,11.875,5
6424,10.625,5
575,27.625,7
3844,16.25,5
6617,5,5
6013,5,5
9981,5,5
4956,22.125,5
2379,5,5
5806,20.625,5
3810,12.375,5
2569,5,5
911,9.375,5
7026,5,5
4095,11.25,5
8518,5,5
4119,11.625,5
8857,5,5
9643,8.75,5
4687,5,5
5262,7.5,5
172,4,4
988,20.5,5
7063,5,5
5019,10.625,5
4662,16.875,5
1401,15.125,5
3648,10,5
3357,5,5
9207,5,5
1855,16.25,5
9634,10,5
6063,5,5
7095,5,5
8658,10,5
3259,10,5
4527,5,5
5016,13.5,5
6740,5,5
2310,5,5
4886,15.75,5
791,7,7
1480,10,5
2707,7.5,5
7167,11.875,5
6998,9.75,5
2983,8.625,5
5003,10,5
8861,15,5
6884,5,5
9863,7.5,5
4387,10,5
6657,13.75,5
353,3.5,1
6942,8.875,5
6297,20.125,5
1055,7.5,5
598,9.75,6
7852,8.75,5
7527,5,5
6456,5,5
1631,7.5,5
809,1,1
8130,7.5,5
8448,15,5
8595,8.75,5
1776,9,5
2849,5,5
9635,5,5
3767,11.25,5
3173,15.75,5
9909,8.75,5
5461,9.625,5
2045,7.5,5
2406,14.375,5
5466,8.75,5
7564,10.625,5
4399,10.625,5
4255,5,5
1610,16.25,5
5734,5,5
7926,8.75,5
3724,11.875,5
1322,5,5
6497,11.875,5
7022,9.375,5
221,11.875,5
8344,5,5
9542,5,5
1454,8.75,5
8282,13,5
5580,5,5
8653,8.75,5
6859,7.5,5
4686,5,5
9125,10,5
610,11.375,2
8184,19.375,5
9269,23,5
2209,15,5
9720,5,5
9647,5,5
3618,17.375,5
2601,12.625,5
8620,16.25,5
5769,5,5
8368,11.875,5
6573,9.375,5
3619,12.5,5
2210,11.875,5
8661,5,5
5349,5,5
9954,5,5
2979,5,5
1733,5,5
5669,5,5
2277,5,5
63255,0,0
3347,5,5
30908,0,0
804,7.75,4
3852,10,5
7764,5,5
7319,7.5,5
4138,22.375,5
6048,5,5
320,2.5,0
3350,5,5
4892,5,5
9015,10,5
5353,5,5
7447,10,5
4379,7.5,5
5852,7.5,5
5884,5,5
8189,10,5
6254,5,5
3552,5,5
5153,5,5
3715,14.375,5
5877,12.375,5
3120,15.625,5
7307,5,5
8133,5,5
6058,11.125,5
5957,18.5,5
7392,9.375,5
4007,5,5
3093,17.5,5
5891,7.5,5
9592,7.5,5
4229,5,5
7340,23.75,5
7223,5,5
2717,8.75,5
9515,9.375,5
8491,13.125,5
6474,5,5
1195,5,5
8078,5,5
5885,11,5
8507,5,5
6396,7.5,5
2367,5,5
3920,11.25,5
1329,13.75,5
8700,10,5
6068,7.5,5
6720,8.75,5
1251,11.5,5
438,19.375,6
699,7.375,3
2854,8,5
8643,13.125,5
7452,11.25,5
8971,21,5
1767,5,5
53417,0,0
3033,5,5
7465,5,5
7693,5.5,5
3206,5,5
88,7.375,0
1484,5,5
9506,5,5
5424,5,5
6691,5,5
3695,9.375,5
6499,17.5,5
7118,7.5,5
9846,8,5
6960,5,5
8217,5,5
7001,10.625,5
134,6,6
358,6,6
4515,7.5,5
6818,11.25,5
4034,7,5
9501,9.125,5
1555,5,5
4265,17.875,5
9004,10,5
1754,5,5
7551,5,5
3146,18.125,5
803,13.75,3
7023,5,5
9938,13.125,5
806,11,6
3331,9.375,5
3029,7.5,5
5534,11.25,5
1015,7.5,5
538,2,2
2887,22.375,5
8863,5,5
5822,11.25,5
9467,5,5
6135,11.5,5
7809,5,5
945,17.125,5
1774,5,5
2327,19.125,5
2920,11.875,5
7876,5,5
5007,9.375,5
9554,12.5,5
2030,9.375,5
6985,23.125,5
8244,27.375,5
1675,5,5
7032,10,5
9401,7.5,5
6110,5,5
6428,5,5
49,9.75,1
9386,5,5
431,7,7
8787,13.125,5
6255,10,5
2733,16.875,5
2568,8.5,5
5823,10,5
9925,11.25,5
2291,5,5
2124,5,5
6316,5,5
3014,5,5
3941,10.5,5
2978,22.25,5
8341,7.5,5
6783,16.375,5
2853,7.5,5
1979,9.375,5
2583,5,5
7920,5,5
3209,5,5
5495,20.625,5
1521,8.75,5
8026,5,5
8532,9.375,5
9267,17.5,5
5704,5,5
6153,10.625,5
9180,5,5
4844,5,5
4136,5,5
8538,13.75,5
9786,5,5
9487,5,5
9777,11.25,5
5053,5,5
1004,5,5
3702,5,5
6037,7.5,5
8936,13,5
9371,15,5
9549,8.75,5
8142,17.5,5
10000006,5,0
1431,5,5
2056,11.875,5
6120,10,5
2403,5,5
7670,12.375,5
1514,7.5,5
1965,8.75,5
3118,5,5
3300,7.5,5
6309,5,5
71,13.875,7
5116,15.375,5
2350,5,5
7818,8.75,5
410,2,2
7962,5,5
9133,5,5
8918,5,5
5192,16.875,5
8842,8.75,5
4317,13,5
4904,5,5
5359,5,5
2522,17.875,5
5960,7.5,5
8516,15.375,5
2703,8.75,5
3747,7.5,5
2588,5,5
1877,5,5
3911,5,5
7491,5,5
5627,15.75,5
7159,11.25,5
4026,5,5
1906,7.5,5
9290,10.625,5
1664,18.125,5
5273,16.5,5
9548,10,5
4202,5,5
8768,5,5
6061,8.75,5
9597,9.375,5
7701,5,5
4605,20,5
8272,7.75,5
2851,5,5
5726,5,5
5542,9.875,5
1069,7.5,5
7475,5,5
7697,11.875,5
901,23.125,5
8504,5,5
1148,13.875,5
3177,5,5
983,14.625,5
7804,5,5
4285,12.25,5
5055,5,5
5184,7.5,5
4735,5,5
4022,5,5
3994,11.875,5
709,5,5
5140,5,5
6108,8.75,5
7395,7.5,5
436,4,4
5295,5,5
8010,5,5
9197,11.625,5
3008,5,5
6169,5,5
5172,13.25,5
7855,5,5
9676,5,5
1105,5,5
9495,5,5
8351,8.75,5
7726,18.125,5
8528,5,5
6211,7.5,5
962,22.25,5
2422,10,5
5247,5,5
8097,5,5
2579,17.375,5
4999,18.75,5
4143,7.5,5
6646,12.5,5
6511,13.25,5
5465,5,5
9029,12.5,5
5175,5,5
4581,10.375,5
8655,7.5,5
5674,7.5,5
9185,13.75,5
150,10.625,6
8905,10,5
6383,7.5,5
4209,5,5
623,24.375,7
4958,13.75,5
1672,5,5
9711,5,5
6018,15.5,5
9955,9.375,5
5680,5,5
277,11.25,5
1126,7.5,5
8986,14.375,5
2225,5,5
9331,8.5,5
5698,20.625,5
7763,13.125,5
6462,5,5
7617,19.375,5
8866,7.5,5
9458,7.5,5
7751,14.375,5
269,9.375,5
4707,9.375,5
2082,7.5,5
8252,8.75,5
794,5.75,2
526,6,6
8434,16.25,5
7812,10.625,5
9641,12.5,5
5375,9.375,5
9773,5,5
952,7.5,5
1478,13.75,5
6336,16.375,5
3926,10.625,5
6049,5,5
1541,7.5,5
4126,5,5
1916,16.25,5
517,7.5,5
6001,10,5
3503,9.375,5
6845,6.5,5
5551,10,5
7741,12,5
4116,5,5
6954,5,5
8212,12.5,5
1439,14.375,5
5250,12.625,5
3353,5,5
3348,10,5
1668,5,5
8552,7.5,5
935,5,5
8209,13.125,5
5933,9.75,5
7630,13.875,5
8990,13,5
7348,5,5
2516,8.75,5
3758,8.125,5
5974,5,5
4550,5,5
1216,16.75,5
1540,18.125,5
6262,5,5
3010,7.5,5
6557,5,5
7097,25.875,5
8383,5,5
1820,5,5
8560,15.875,5
7247,5,5
4319,8.75,5
2666,12.5,5
7004,8.75,5
2667,11.875,5
385,13.5,1
769,6.625,1
3714,5,5
5356,8.75,5
2514,10,5
4303,5,5
5124,7.5,5
9826,10,5
9889,11,5
4726,8.75,5
2634,7.5,5
472,2.5,0
3265,5,5
1072,14.375,5
73448,0,0
3180,28.75,5
2742,5,5
8748,13.75,5
6225,5,5
9877,11.25,5
7526,5,5
9651,5,5
454,11,6
6554,5,5
1986,10,5
9277,7.875,5
342,6,6
6322,14.5,5
7851,8.75,5
859,3,3
6450,14.375,5
6409,10,5
6199,5,5
1587,5,5
1650,9.375,5
6073,8.75,5
8435,5,5
4705,14.375,5
9236,19.375,5
681,9.75,1
4586,16.375,5
2120,7.5,5
5160,5,5
9287,5,5
3124,17.5,5
1701,5,5
6620,5,5
7884,7.5,5
1053,7.5,5
6522,8.75,5
1253,13.125,5
1786,5,5
374,8.5,6
8429,11.875,5
2914,17.5,5
130,7.625,2
2473,5,5
2694,12.5,5
6575,11.875,5
5519,13.125,5
6905,12.5,5
8586,18.125,5
9716,9.375,5
3868,10,5
6972,5,5
4364,10,5
8031,5,5
2092,11.875,5
9739,10.25,5
535,11.375,7
1689,10.625,5
5521,22,5
9311,5,5
6269,5,5
1899,16.375,5
6321,7.5,5
1130,10,5
9913,5,5
6734,5,5
5454,5,5
9422,10,5
1851,14.375,5
3518,10.625,5
906,18.75,5
3912,24.25,5
7219,22.375,5
7849,15.5,5
9496,5,5
3115,5,5
7758,5,5
4628,10,5
7986,5,5
5327,8.625,5
295,12,7
2197,5,5
3556,14.375,5
2962,5,5
763,5.5,3
3675,5,5
4174,5,5
28290,0,0
3596,5,5
211,3,3
4519,12.5,5
768,9.375,0
5670,10.625,5
4724,5,5
36,12.75,4
1211,11.75,5
409,6,1
9374,5,5
4890,10.625,5
2909,5,5
9823,8.75,5
4826,9.375,5
4004,5,5
1894,5,5
4728,5,5
1806,11.375,5
7504,14.875,5
4514,5,5
1600,5,5
2567,5,5
2033,12.5,5
8404,14.5,5
3254,7.5,5
514,12,2
9219,9.375,5
397,29.25,5
6689,9.5,5
1423,13,5
2368,7.5,5
2723,5,5
6729,11.25,5
1182,10,5
5010,5,5
7237,5,5
7550,5,5
9833,5,5
9188,10.625,5
3549,7.5,5
4590,7.5,5
981,10,5
6349,12,5
5912,10.625,5
8069,10,5
6733,8.75,5
3092,5,5
9013,13.75,5
9066,5,5
1657,9.375,5
3252,5,5
224,2.5,0
7312,7.5,5
6989,15.625,5
2649,7.5,5
364,10.875,4
505,8,1
8044,7.5,5
8334,10.625,5
5792,5,5
5028,8.75,5
4919,8.75,5
5840,5,5
6701,7.5,5
9430,11.625,5
684,14.625,4
9011,10.125,5
7723,16.875,5
7373,10,5
6339,8.75,5
8227,5,5
2935,7.5,5
3213,11.875,5
8413,22.875,5
2357,5,5
1863,11.875,5
7269,16,5
1882,29.375,5
1089,11.875,5
1747,10,5
5210,8.75,5
5744,7.5,5
7945,15.625,5
2017,7.5,5
6384,15,5
8394,13.375,5
2478,10,5
5972,5,5
160,2.5,0
3807,10.625,5
8,5.625,0
9035,13,5
6021,5,5
3429,5,5
4698,9.375,5
7540,8.25,5
8284,7.5,5
3379,7.5,5
4701,5,5
8017,20,5
7921,7.5,5
695,23.25,7
1296,5,5
7166,10.75,5
8425,5,5
3452,9.25,5
9796,5,5
3447,5,5
2708,10,5
7637,5,5
2576,12.5,5
8126,7.5,5
9110,5,5
4613,5,5
8756,11.25,5
1679,5,5
5653,12.125,5
5632,5,5
9550,11.875,5
1932,9.375,5
8172,5,5
2749,5,5
7805,5,5
6410,7.5,5
5617,10,5
1285,8.75,5
3645,5,5
4105,10,5
8208,10,5
6649,8.5,5
5113,7.5,5
2487,10,5
5287,5,5
9804,15,5
6285,5,5
5758,5,5
8826,9.375,5
6029,5,5
1590,5,5
4805,5,5
8652,7.5,5
4572,13.125,5
4598,10,5
2924,10,5
9182,5,5
3866,15,5
5154,19.5,5
1862,5,5
4634,8.375,5
7823,15.5,5
3629,5,5
4708,15,5
8337,17.5,5
463,17,7
3700,10,5
7752,5,5
766,6,6
5395,13.125,5
357,11.25,5
8088,14,5
8771,5,5
1848,5,5
1474,7.25,5
2364,5,5
7950,11.25,5
9558,18.5,5
9659,5,5
1985,7.5,5
5752,19.375,5
750,8.5,6
3269,13.75,5
6370,5,5
4367,5,5
3862,5,5
5090,9.375,5
6815,9.375,5
9924,12.5,5
2083,5,5
7965,5,5
8392,7.5,5
7759,7.5,5
8171,10,5
48,0,0
153,6.875,1
5009,5,5
6973,5,5
1186,12.5,5
8385,5,5
9435,5,5
7776,8.75,5
4957,7.5,5
5033,7.5,5
6229,8.75,5
8452,5,5
7036,7.5,5
1914,17.5,5
5024,5,5
7982,5,5
5915,14.75,5
9203,7.5,5
3835,23.875,5
9854,9.375,5
6215,15.875,5
7456,16.875,5
259,12.625,3
7061,5,5
1319,19.625,5
7706,18.75,5
9907,5,5
6031,5,5
2132,5,5
8406,14.375,5
4574,10.625,5
7393,5,5
6627,14.125,5
8194,20,5
8349,12.5,5
9455,13.25,5
4372,10.625,5
6622,10.625,5
10000001,0,0
2252,9.375,5
7428,5,5
4882,7.5,5
133,7.5,5
3580,5,5
7879,10,5
3058,7.5,5
9780,23.75,5
5329,13.625,5
4358,5,5
6179,7.5,5
6367,5,5
1097,5,5
5017,5,5
8988,7.5,5
3733,5,5
7717,7.5,5
9281,10,5
3316,7.5,5
2791,11.875,5
6908,5,5
9972,7.5,5
2562,5,5
878,9.75,6
2739,7.5,5
8224,5,5
5062,5,5
4942,12.875,5
8798,5,5
4341,10,5
874,4.5,2
5226,18.125,5
7343,10,5
3794,8.75,5
2339,10.625,5
7547,5,5
7229,11.125,5
8839,13.125,5
3152,23.25,5
977,11.25,5
4342,7.5,5
376,7.5,0
582,16.5,6
5940,7.5,5
585,1,1
3335,5,5
6752,7.5,5
1667,7.5,5
5708,11.875,5
7142,11,5
5914,9.25,5
2636,5,5
2484,8.75,5
1297,5,5
2584,20.25,5
6578,5,5
8162,5,5
9820,5,5
6638,5,5
9273,5,5
7674,9.375,5
7771,5,5
5781,10,5
3874,13.75,5
8157,5,5
2008,5,5
7308,8.75,5
5552,5,5
4622,7.5,5
3901,7.5,5
6196,7.5,5
6599,5,5
8851,5,5
1059,9.125,5
2658,7.5,5
1682,5,5
6055,5,5
913,5,5
506,2,2
4191,9.375,5
8380,5,5
9813,16.25,5
3287,5,5
4121,9.375,5
8593,7.5,5
4924,26.375,5
8476,5,5
2060,5,5
102,6,6
3780,5,5
6051,5,5
6364,5,5
6983,11.875,5
6988,13.5,5
8376,15.625,5
6794,10.625,5
8946,5,5
5716,14.25,5
1302,5,5
2870,5,5
7860,16.875,5
8168,5,5
8964,11.25,5
9251,5,5
9861,5,5
9282,10,5
3047,7.5,5
9307,5,5
7497,12.625,5
3157,5,5
8106,5,5
4290,18.625,5
9637,15.625,5
8693,14.375,5
7956,5,5
530,10.75,2
6980,9.75,5
8605,5,5
2373,5,5
9685,7.5,5
6054,5,5
9074,13.75,5
4270,9.375,5
3719,5,5
7694,5,5
6715,5,5
5389,10,5
1850,8.75,5
2182,5,5
161,1,1
5324,20.625,5
1615,22.125,5
9462,11.25,5
2239,12.5,5
7482,18.125,5
3470,5,5
2539,15.625,5
4987,8.375,5
3290,7.5,5
4918,12.5,5
7380,20,5
3006,16.25,5
1885,14.25,5
3765,16.875,5
2503,13.125,5
4145,15,5
3842,5,5
8534,9.375,5
4420,15,5
2057,10.25,5
7683,5,5
6060,5,5
6650,5,5
6870,5,5
2227,5,5
4207,5,5
9465,5,5
3216,9.375,5
4600,7.5,5
4798,16.125,5
2234,5,5
7150,8.75,5
9660,13.125,5
1517,11.25,5
9755,5,5
6567,10.625,5
2046,5,5
6204,7.5,5
8186,5,5
1866,13.125,5
390,8.5,6
4723,7.5,5
8649,11.875,5
2755,7.5,5
6915,5,5
4388,12,5
6591,7.5,5
3310,5,5
1636,5,5
8148,10,5
6002,5,5
7911,17.125,5
5619,9.375,5
6898,5,5
5286,9.375,5
9577,10,5
8175,7.5,5
1266,9.375,5
1010,5,5
4204,10,5
1645,5,5
2037,5,5
5348,13.125,5
5457,8.75,5
4360,8.875,5
2094,11.875,5
3276,7.5,5
1145,5,5
3849,19.25,5
4258,5,5
5355,7.5,5
7069,7.5,5
6171,9.625,5
4242,7.5,5
1039,5,5
1544,5,5
3809,17.5,5
9822,9.375,5
6695,7.5,5
6486,9.375,5
4682,5,5
2306,14.375,5
6904,5,5
7935,12.375,5
1678,5,5
903,14.5,5
989,8.75,5
9483,11.25,5
1836,11.25,5
6221,5,5
3162,5,5
5362,14.375,5
2572,7.5,5
5729,5,5
8135,8.75,5
8289,7.5,5
5966,10.5,5
2669,5,5
162,7.25,2
5584,7.5,5
7906,9.375,5
6313,5,5
9050,15,5
6704,5,5
1459,7.5,5
7351,13.75,5
2353,10.625,5
4717,11.25,5
1282,5,5
59,15.5,3
9104,10.25,5
9605,8.75,5
4278,5,5
3468,5,5
7739,10.875,5
1535,5,5
7245,24.75,5
2164,5,5
3060,5,5
5863,20.125,5
7672,9.875,5
1775,7.5,5
7377,5,5
2281,5,5
420,19.625,4
3168,5,5
6413,14.375,5
5684,5,5
1295,5,5
6484,7.5,5
7130,8.75,5
4393,10,5
5083,13.125,5
9095,5,5
7440,5,5
6987,5,5
9173,18.75,5
5926,5,5
4751,11.25,5
6342,16.875,5
3602,5,5
1440,5,5
5229,5,5
3075,16.875,5
5487,17.75,5
6178,11.25,5
5490,11.25,5
9498,11.25,5
7495,10.625,5
10,22.625,2
2476,7.5,5
8708,5,5
3091,7.5,5
384,5,0
2103,5,5
1009,8.75,5
3037,10.625,5
6142,5,5
3991,7.5,5
6207,10.875,5
4499,7.5,5
2270,5,5
3023,7.5,5
3214,5,5
7016,5,5
6232,5,5
4468,5,5
2934,14.875,5
1227,5,5
5204,12.25,5
7877,5,5
894,11,6
6754,13.75,5
8579,13.125,5
4896,5,5
2211,7.5,5
7523,5,5
2816,11.25,5
1737,10,5
1821,7.5,5
4020,12.5,5
2975,9.25,5
8330,10,5
5575,11,5
9504,10.625,5
2561,5,5
6282,5,5
7239,9.375,5
3063,22.5,5
7038,5,5
7066,17,5
3723,5,5
1977,5,5
4681,14,5
4819,5,5
3391,5,5
3577,5,5
1117,5,5
8446,7.75,5
2882,8.75,5
1407,7.5,5
2454,5,5
5700,11.25,5
7002,12.5,5
6327,11.25,5
1764,5,5
5786,5,5
8996,5,5
6796,5,5
6982,10.625,5
6601,6.75,5
9141,8.75,5
7846,10,5
8923,15.5,5
8881,5,5
6361,12.5,5
1165,10.875,5
3540,14.375,5
2297,7.5,5
5416,5,5
4959,5,5
4785,10,5
8727,17.25,5
6703,11.25,5
5569,7.5,5
3603,12.5,5
2038,5,5
3963,5,5
4535,8.375,5
3713,16.75,5
7515,5,5
1771,8.75,5
3469,5,5
8858,11.25,5
2976,10.5,5
6506,5,5
7147,11.25,5
8129,13.5,5
2844,7.5,5
3585,21.875,5
1391,8.75,5
9313,5,5
7734,5,5
3608,17.5,5
1171,5,5
9640,7.5,5
3330,7.5,5
